# List of first names and gender from ftp://ftp.heise.de/pub/ct/listings/0717-182.zip
# Copyright (c): 2007-2008: Jörg MICHAEL, Adalbert-Stifter-Str. 11, 30655 Hannover, Germany
# License: GFDL-1.2-or-later
###########################################################################################
Josien;the Netherlands:F:3;
Josif;Lithuania:M:1,Bulgaria:M:1,Macedonia:M:4,Serbia:M:2,Albania:M:5;
Josifas;Lithuania:M:2;
Josifs;Latvia:M:2;
Josina;Portugal:F:1,East Frisia:F:1;
Josine;Belgium:F:2,the Netherlands:F:2;
Josip;Bosnia and Herzegovina:M:6,Croatia:M:10,Montenegro:M:3,Serbia:M:4,Slovenia:M:5;
Josipa;Bosnia and Herzegovina:F:5,Croatia:F:6;
Joska;the Netherlands:F:1;
Jóska;Hungary:M:1;
Joske;the Netherlands:F:1;
Joško;Bosnia and Herzegovina:M:3,Croatia:M:6,Slovenia:M:3;
Joslyn;U.S.A.:F:1;
Joso;Croatia:M:4;
Joss;Great Britain:M:1;
Josse;Belgium:M:2;
Jossel;Israel:M:1;
Josselin;France:M:1;
Josseline;France:F:2,Belgium:F:1;
Josselyn;France:M:1;
Josselyne;France:F:1;
Jossif;Bulgaria:M:1;
Jost;East Frisia:M:2,Germany:M:2,Austria:M:1,Swiss:M:2;
Jošt;Slovenia:M:1;
Josta;the Netherlands:F:1;
Jostein;Norway:M:4;
Jósteinn;Iceland:M:1;
Josu;Finland:F:1,Spain:M:1;
Josua;Germany:M:1,Austria:M:1,Swiss:M:1;
Josue;U.S.A.:M:1;
Josué;Portugal:M:1,Spain:M:1;
Josuke;Japan:M:1;
Josune;Spain:F:1;
Josy;Belgium:F:1,Luxembourg:F:8,Swiss:F:4;
Josyane;France:F:1,Belgium:F:1;
Josyanne;France:F:1;
Joto;Bulgaria:M:1;
Jouji;Japan:M:2;
Jouk;the Netherlands:M:1;
Jouke;the Netherlands:?M:3;
Joukje;the Netherlands:F:3;
Jouko;Finland:M:7;
Joumana;Arabia/Persia:F:6;
Joung;Korea:?:7;
Joung-Hee;Korea:F:2;
Joung Hee;Korea:F:2;
JoungHee;Korea:F:2;
Jouni;Finland:M:6;
Joute;the Netherlands:M:1;
Jovan;Bosnia and Herzegovina:M:3,Croatia:M:2,Macedonia:M:7,Montenegro:M:8,Serbia:M:8,Slovenia:M:5,Albania:M:3;
Jovana;Bosnia and Herzegovina:F:4;
Jovanka;Bulgaria:F:1,Bosnia and Herzegovina:F:4,Croatia:F:2,Macedonia:F:5,Montenegro:F:7,Serbia:F:7,Slovenia:F:3;
Jovcho;Bulgaria:M:4;
Jovica;Bosnia and Herzegovina:M:2,Macedonia:M:5,Montenegro:M:4,Serbia:M:5;
Jovilė;Lithuania:F:1;
Joviša;Serbia:M:1;
Jovita;Spain:F:1,Latvia:F:1,Lithuania:F:2;
Jovito;Spain:M:1;
Jovka;Bulgaria:F:5;
Jovo;Bulgaria:M:1,Bosnia and Herzegovina:M:5,Croatia:M:2,Macedonia:M:2,Montenegro:M:6,Serbia:M:6,Slovenia:M:5;
Jowanka;Poland:F:1;
Jowita;Poland:F:1;
Joxe;Spain:M:1;
Joy;Great Britain:F:5,Ireland:F:2,U.S.A.:F:5,Denmark:F:2,Swiss:?F:2,India:M:1,Sri Lanka:M:1,Belgium:?:1,the Netherlands:?:1;
Joyce;Great Britain:F:8,Ireland:F:1,U.S.A.:F:6,Malta:F:3,the Netherlands:F:6,France:?F:1,Belgium:?F:3;
Joycelyn;U.S.A.:F:1;
Joye;U.S.A.:F:1;
Jože;Slovenia:M:8;
Jozef;Belgium:M:8,the Netherlands:M:2,Slovakia:M:10;
Jožef;Slovenia:M:8;
Józef;Poland:M:8;
Jozefa;Belgium:F:2,Slovakia:F:4,Hungary:F:1;
Jožefa;Slovenia:F:7;
Józefa;Poland:F:6;
Jozefína;Slovakia:F:6;
Jožeta;Slovenia:F:1;
Jozias;the Netherlands:M:1;
Jožica;Croatia:F:4,Slovenia:F:7;
Jozien;the Netherlands:F:1;
Jozijna;the Netherlands:F:1;
Jozo;Bosnia and Herzegovina:M:4,Croatia:M:8;
József;Hungary:M:10;
Józsefné;Hungary:F:8;
Józsi;Hungary:M:1;
Ju;China:?:4,Korea:?:8;
Juan;U.S.A.:M:5,Portugal:M:2,Spain:M:10,France:M:2,Belgium:M:3,Swiss:M:4,China:?:6;
Juana;Spain:F:7,Swiss:F:1;
Juan-Hua;China:?:1;
Juan Hua;China:?:1;
JuanHua;China:?:1;
Juanita;U.S.A.:F:5,Spain:F:1,Belgium:F:1,the Netherlands:F:1;
Juanito;Spain:M:1;
Juan-Juan;China:?:1;
Juan Juan;China:?:1;
JuanJuan;China:?:1;
Ju-Bin;China:?:1;
Ju Bin;China:?:1;
JuBin;China:?:1;
Ju-Bo;China:?:1;
Ju Bo;China:?:1;
JuBo;China:?:1;
Jubran;Arabia/Persia:M:2;
Jüchem;East Frisia:M:1;
Ju-Chon;Korea:M:2;
Ju Chon;Korea:M:2;
JuChon;Korea:M:2;
Jucundino;Portugal:M:1;
Judah;U.S.A.:M:1;
Judd;U.S.A.:M:1;
Jude;Ireland:M:3,France:M:1,Great Britain:?M:1,U.S.A.:?M:1,India:?M:2,Sri Lanka:?M:2,other:?:1;
Judge;U.S.A.:M:1;
Judi;U.S.A.:F:1;
Judica;the Netherlands:F:1;
Judicaël;France:?M:1,Belgium:?M:1;
Judicaëlle;France:F:1;
Judie;U.S.A.:F:1;
Judit;Spain:F:1,the Netherlands:F:1,Austria:F:1,Swiss:F:1,Denmark:F:1,Sweden:F:2,Hungary:F:9,Israel:F:1;
Judita;Lithuania:F:3,Czech Republic:F:2,Slovakia:F:5;
Judite;Portugal:F:5;
Judīte;Latvia:F:3;
Judith;Great Britain:F:6,Ireland:F:5,U.S.A.:F:6,Malta:F:6,Spain:F:2,France:F:2,Belgium:F:4,Luxembourg:F:4,the Netherlands:F:7,East Frisia:F:3,Germany:F:5,Austria:F:5,Swiss:F:6,Denmark:F:4,Sweden:F:1,Israel:F:7;
Juditha;Germany:F:1;
Judson;U.S.A.:M:1;
Judy;Great Britain:F:3,Ireland:F:2,U.S.A.:F:6;
Jue;China:?:4;
Jugoslav;Croatia:M:1,Macedonia:M:2,Serbia:M:2;
Juha;Finland:M:8,Estonia:M:1;
Juhan;Estonia:M:6;
Juhana;Finland:M:4;
Juhani;Finland:M:10,Estonia:M:1;
Juhi;India:F:2,Sri Lanka:F:2;
Juho;Finland:M:6,Estonia:M:1;
Ju-Hong;China:?:1;
Ju Hong;China:?:1;
JuHong;China:?:1;
Ju-Hua;China:?:1;
Ju Hua;China:?:1;
JuHua;China:?:1;
Ju-Hui;China:?:1;
Ju Hui;China:?:1;
JuHui;China:?:1;
Ju-Hyun;Korea:F:3;
Ju Hyun;Korea:F:3;
JuHyun;Korea:F:3;
Juke;the Netherlands:F:1;
Jukka;Finland:M:8;
Juko;Estonia:M:1;
Jula;Serbia:F:1;
Julchen;East Frisia:F:1;
Julė;Lithuania:F:2;
Julen;Spain:M:1;
Julene;U.S.A.:F:1,Spain:F:1;
Jules;France:M:4,Belgium:M:6,Luxembourg:M:6,the Netherlands:M:3,Swiss:M:3;
Juli;Great Britain:F:1,U.S.A.:F:1,Hungary:F:1,Spain:M:1,Bulgaria:M:2,Russia:M:1;
Julia;Great Britain:F:6,Ireland:F:6,U.S.A.:F:5,Malta:F:2,Spain:F:7,France:F:4,Belgium:F:6,Luxembourg:F:4,the Netherlands:F:3,East Frisia:F:6,Germany:F:6,Austria:F:5,Swiss:F:5,Denmark:F:3,Sweden:F:4,Estonia:F:6,Poland:F:3,Bulgaria:F:7,Russia:F:9,Belarus:F:8,Moldova:F:3,Ukraine:F:9,Azerbaijan:F:6,Kazakhstan:F:8,Kyrgyzstan:F:8,Tajikistan:F:8,Turkmenistan:F:8,Uzbekistan:F:8,Israel:F:2;
Júlia;Portugal:F:6,Slovakia:F:7,Hungary:F:5;
Júlía;Iceland:F:6;
Juliaan;the Netherlands:M:1;
Julian;Great Britain:M:5,Ireland:M:3,U.S.A.:M:3,Malta:M:1,Belgium:M:1,the Netherlands:M:1,Germany:M:2,Austria:M:2,Swiss:M:2,Poland:M:4,Bulgaria:M:6,Albania:M:5,Russia:M:1;
Julián;Spain:M:7;
Juliana;Spain:F:5,Germany:F:1,Austria:F:4,Swiss:F:2,Latvia:F:2,Czech Republic:F:1,Slovakia:F:5,Bulgaria:F:6,Albania:F:4,Russia:F:4,Belarus:F:2,Ukraine:F:2;
Júlíana;Iceland:F:4;
Julianda;Albania:F:1;
Juliane;East Frisia:F:2,Germany:F:4,Austria:F:5,Swiss:F:2,Denmark:F:2;
Juliann;U.S.A.:F:1;
Julianna;Ireland:F:1,U.S.A.:F:1,Austria:F:1,Swiss:F:1,Finland:F:1,Poland:F:1,Hungary:F:5;
Júlíanna;Iceland:F:2;
Julianne;Great Britain:F:1,Ireland:F:2,U.S.A.:F:2,Austria:F:1,Swiss:F:1;
Juliano;Portugal:M:1,Spain:M:1;
Julião;Portugal:M:1;
Julide;Turkey:F:2;
Jülide;Turkey:F:2;
Julie;Great Britain:F:7,Ireland:F:5,U.S.A.:F:7,Malta:F:3,France:F:6,Belgium:F:5,Luxembourg:F:6,Austria:F:2,Swiss:F:3,Denmark:F:6,Norway:F:4,Czech Republic:F:4,Georgia:F:1;
Julieanne;Great Britain:F:1,Ireland:F:2;
Julien;France:M:7,Belgium:M:6,Luxembourg:M:5,the Netherlands:M:1,Swiss:M:4;
Julienne;France:F:3,Belgium:F:5,Luxembourg:F:2;
Juliet;Great Britain:F:3,Ireland:F:3,U.S.A.:F:1,Armenia:F:2,Georgia:F:2;
Julieta;Portugal:F:4,Spain:F:1,Latvia:F:1,Romania:F:2,Bulgaria:F:4;
Julietta;Romania:F:1,Armenia:F:8,Azerbaijan:F:2;
Juliette;Ireland:F:2,France:F:5,Belgium:F:5,Luxembourg:F:5,the Netherlands:F:1,Swiss:F:3;
Juliëtte;Belgium:F:2,the Netherlands:F:1;
Julij;Bulgaria:M:2;
Julija;Latvia:F:5,Lithuania:F:7,Bulgaria:F:7,Croatia:F:1,Macedonia:F:3,Serbia:F:2,Slovenia:F:2,Russia:F:8,Belarus:F:8,Ukraine:F:8,Kazakhstan:F:7,Kyrgyzstan:F:7,Tajikistan:F:7,Turkmenistan:F:7,Uzbekistan:F:7;
Jūlija;Latvia:F:7;
Julijan;Bulgaria:M:6,Croatia:M:1,Macedonia:M:2,Slovenia:M:2;
Julijana;Bulgaria:F:5,Croatia:F:4,Macedonia:F:6,Montenegro:F:3,Serbia:F:5,Slovenia:F:4;
Julije;Croatia:M:2;
Julijeta;Latvia:F:1;
Julijona;Lithuania:F:3;
Julijonas;Lithuania:M:3;
Jūlijs;Latvia:M:3;
Julijus;Lithuania:M:1;
Julika;Hungary:F:2,Albania:F:2;
Julina;East Frisia:F:1;
Julinda;Albania:F:4;
Juline;France:F:1,Norway:F:1;
Julio;Spain:M:7;
Júlio;Portugal:M:6;
Juliska;Hungary:F:1;
Julissa;U.S.A.:F:1;
Julita;Latvia:F:2,Poland:F:3;
Julius;U.S.A.:M:3,Belgium:M:3,the Netherlands:M:1,East Frisia:M:2,Germany:M:2,Austria:M:4,Swiss:M:3,Denmark:M:2,Finland:M:3,Lithuania:M:6,Czech Republic:M:1;
Július;Slovakia:M:7;
Júlíus;Iceland:M:6;
Juliusz;Poland:M:4;
Juliya;Bulgaria:F:7,Russia:F:8,Belarus:F:7,Ukraine:F:9,Kazakhstan:F:4,Kyrgyzstan:F:4,Tajikistan:F:4,Turkmenistan:F:4,Uzbekistan:F:4;
Juliyan;Bulgaria:M:6;
Juliyana;Bulgaria:F:5;
Juljan;Albania:M:2;
Julka;Bulgaria:F:1,Bosnia and Herzegovina:F:2,Croatia:F:1,Serbia:F:2;
Jullieta;Armenia:F:1;
Julo;Latvia:M:2;
Julya;Ukraine:F:5;
Jum;Korea:?:3;
Jumana;Arabia/Persia:F:6;
Jumanah;Arabia/Persia:F:4;
Ju-Mei;China:?:1;
Ju Mei;China:?:1;
JuMei;China:?:1;
Ju-Mi;Korea:F:2;
Ju Mi;Korea:F:2;
JuMi;Korea:F:2;
Jumpei;Japan:M:2;
Jum-Soon;Korea:F:2;
Jum Soon;Korea:F:2;
JumSoon;Korea:F:2;
Jun;Japan:?M:7,Korea:?M:8,China:?:9;
Juna;Italy:F:1,Albania:F:3,Georgia:F:1;
Jun-An;China:?:1;
Jun An;China:?:1;
JunAn;China:?:1;
Jun-Bai;China:?:1;
Jun Bai;China:?:1;
JunBai;China:?:1;
Jun-Bo;China:?:2;
Jun Bo;China:?:2;
JunBo;China:?:2;
Jun-Chan;China:?:1;
Jun Chan;China:?:1;
JunChan;China:?:1;
Jun-Cheng;China:?:2;
Jun Cheng;China:?:2;
JunCheng;China:?:2;
Jun-De;China:?:1;
Jun De;China:?:1;
JunDe;China:?:1;
Jun-Dong;China:?:1;
Jun Dong;China:?:1;
JunDong;China:?:1;
June;Great Britain:F:7,Ireland:F:1,U.S.A.:F:4,Denmark:F:3,Norway:F:1,Estonia:F:1;
Jun-E;China:?:1,Korea:?:1;
Jun E;China:?:1,Korea:?:1;
JunE;China:?:1,Korea:?:1;
Jun-Fa;China:?:1;
Jun Fa;China:?:1;
JunFa;China:?:1;
Jun-Fang;China:?:1;
Jun Fang;China:?:1;
JunFang;China:?:1;
Jun-Feng;China:?:4;
Jun Feng;China:?:4;
JunFeng;China:?:4;
Jun-Fu;China:?:1;
Jun Fu;China:?:1;
JunFu;China:?:1;
Jung;Korea:?:11;
Jung-A;Korea:F:3;
Jung A;Korea:F:3;
JungA;Korea:F:3;
Jung-Ae;Korea:F:5;
Jung Ae;Korea:F:5;
JungAe;Korea:F:5;
Jung-Ah;Korea:F:2;
Jung Ah;Korea:F:2;
JungAh;Korea:F:2;
Jun-Gang;China:?:1;
Jun Gang;China:?:1;
JunGang;China:?:1;
Jung-Bae;Korea:M:2;
Jung Bae;Korea:M:2;
JungBae;Korea:M:2;
Jung-Chu;China:?:1;
Jung Chu;China:?:1;
JungChu;China:?:1;
Jung-Chul;Korea:M:2;
Jung Chul;Korea:M:2;
JungChul;Korea:M:2;
Jung-Eun;Korea:F:3;
Jung Eun;Korea:F:3;
JungEun;Korea:F:3;
Jung-Geun;Korea:M:2;
Jung Geun;Korea:M:2;
JungGeun;Korea:M:2;
Jung-Hee;Korea:F:5;
Jung Hee;Korea:F:5;
JungHee;Korea:F:5;
Jung-Hi;Korea:F:3;
Jung Hi;Korea:F:3;
JungHi;Korea:F:3;
Jung-Ho;Korea:M:2;
Jung Ho;Korea:M:2;
JungHo;Korea:M:2;
Jung-Hoon;Korea:M:3;
Jung Hoon;Korea:M:3;
JungHoon;Korea:M:3;
Jung-Hun;Korea:M:2;
Jung Hun;Korea:M:2;
JungHun;Korea:M:2;
Jung-Hwa;Korea:F:2;
Jung Hwa;Korea:F:2;
JungHwa;Korea:F:2;
Jung-Hwan;Korea:M:2;
Jung Hwan;Korea:M:2;
JungHwan;Korea:M:2;
Jung-Hye;Korea:F:2;
Jung Hye;Korea:F:2;
JungHye;Korea:F:2;
Jung-Hyun;Korea:?M:3;
Jung Hyun;Korea:?M:3;
JungHyun;Korea:?M:3;
Jung-Il;Korea:M:2;
Jung Il;Korea:M:2;
JungIl;Korea:M:2;
Jung-Im;Korea:F:3;
Jung Im;Korea:F:3;
JungIm;Korea:F:3;
Jung-Ja;Korea:F:4;
Jung Ja;Korea:F:4;
JungJa;Korea:F:4;
Jung-Jin;Korea:M:3;
Jung Jin;Korea:M:3;
JungJin;Korea:M:3;
Jung-Koo;Korea:M:2;
Jung Koo;Korea:M:2;
JungKoo;Korea:M:2;
Jung-Mi;Korea:F:3;
Jung Mi;Korea:F:3;
JungMi;Korea:F:3;
Jung-Min;Korea:?M:3;
Jung Min;Korea:?M:3;
JungMin;Korea:?M:3;
Jung-Nam;Korea:?:3;
Jung Nam;Korea:?:3;
JungNam;Korea:?:3;
Jung-Ok;Korea:F:2;
Jung Ok;Korea:F:2;
JungOk;Korea:F:2;
Jung-Ran;Korea:F:2;
Jung Ran;Korea:F:2;
JungRan;Korea:F:2;
Jung-Soo;Korea:M:3;
Jung Soo;Korea:M:3;
JungSoo;Korea:M:3;
Jung-Sook;Korea:F:5;
Jung Sook;Korea:F:5;
JungSook;Korea:F:5;
Jung-Soon;Korea:F:4;
Jung Soon;Korea:F:4;
JungSoon;Korea:F:4;
Jung-Su;Korea:M:2;
Jung Su;Korea:M:2;
JungSu;Korea:M:2;
Jung-Suk;Korea:F:2;
Jung Suk;Korea:F:2;
JungSuk;Korea:F:2;
Jung-Sun;Korea:F:5;
Jung Sun;Korea:F:5;
JungSun;Korea:F:5;
Jung-Uh;Korea:M:2;
Jung Uh;Korea:M:2;
JungUh;Korea:M:2;
Jung-Won;Korea:?:2;
Jung Won;Korea:?:2;
JungWon;Korea:?:2;
Jung-Woo;Korea:M:5;
Jung Woo;Korea:M:5;
JungWoo;Korea:M:5;
Jung-Wook;Korea:M:3;
Jung Wook;Korea:M:3;
JungWook;Korea:M:3;
Jung-Yeon;Korea:?F:2;
Jung Yeon;Korea:?F:2;
JungYeon;Korea:?F:2;
Jung-Yul;Korea:M:2;
Jung Yul;Korea:M:2;
JungYul;Korea:M:2;
Jun-Hai;China:?:1;
Jun Hai;China:?:1;
JunHai;China:?:1;
Jun-Hao;China:?:1;
Jun Hao;China:?:1;
JunHao;China:?:1;
Jun-Heng;China:?:1;
Jun Heng;China:?:1;
JunHeng;China:?:1;
Jun-Ho;Korea:M:2;
Jun Ho;Korea:M:2;
JunHo;Korea:M:2;
Jun-Hong;China:?:2;
Jun Hong;China:?:2;
JunHong;China:?:2;
Jun-Hua;China:?:3;
Jun Hua;China:?:3;
JunHua;China:?:3;
Jun-Hui;China:?:2;
Jun Hui;China:?:2;
JunHui;China:?:2;
Jun-Hyung;Korea:M:3;
Jun Hyung;Korea:M:3;
JunHyung;Korea:M:3;
Júnia;Portugal:F:1;
Junichi;Japan:M:6;
Junichiro;Japan:M:4;
Junius;U.S.A.:M:1;
Júníus;Iceland:M:1;
Junji;Japan:M:5;
Jun-Jian;China:?:1;
Jun Jian;China:?:1;
JunJian;China:?:1;
Jun-Jie;China:?:3;
Jun Jie;China:?:3;
JunJie;China:?:3;
Jun-Jing;China:?:1;
Jun Jing;China:?:1;
JunJing;China:?:1;
Jun-Jun;China:?:2;
Jun Jun;China:?:2;
JunJun;China:?:2;
Jun-Kao;China:?:1;
Jun Kao;China:?:1;
JunKao;China:?:1;
Jun-Ke;China:?:1;
Jun Ke;China:?:1;
JunKe;China:?:1;
Junko;Japan:F:8;
Jun-Lan;China:?:1;
Jun Lan;China:?:1;
JunLan;China:?:1;
Jun-Li;China:?:3;
Jun Li;China:?:3;
JunLi;China:?:3;
Jun-Liang;China:?:3;
Jun Liang;China:?:3;
JunLiang;China:?:3;
Jun-Lin;China:?:1;
Jun Lin;China:?:1;
JunLin;China:?:1;
Jun-Ling;China:?:3;
Jun Ling;China:?:3;
JunLing;China:?:3;
Jun-Long;China:?:1;
Jun Long;China:?:1;
JunLong;China:?:1;
Jun-Lu;China:?:1;
Jun Lu;China:?:1;
JunLu;China:?:1;
Jun-Mei;China:?:1;
Jun Mei;China:?:1;
JunMei;China:?:1;
Jun-Min;Korea:M:1,China:?:2;
Jun Min;Korea:M:1,China:?:2;
JunMin;Korea:M:1,China:?:2;
Jun-Ming;China:?:2;
Jun Ming;China:?:2;
JunMing;China:?:2;
Jun-Mo;Korea:M:2;
Jun Mo;Korea:M:2;
JunMo;Korea:M:2;
Jun-Ning;China:?:1;
Jun Ning;China:?:1;
JunNing;China:?:1;
Juno;Denmark:F:1,Japan:?M:1;
Junpei;Japan:M:2;
Jun-Ping;China:?:3;
Jun Ping;China:?:3;
JunPing;China:?:3;
Jun-Qi;China:?:1;
Jun Qi;China:?:1;
JunQi;China:?:1;
Jun-Qian;China:?:1;
Jun Qian;China:?:1;
JunQian;China:?:1;
Jun-Qiang;China:?:1;
Jun Qiang;China:?:1;
JunQiang;China:?:1;
Jun-Qin;China:?:1;
Jun Qin;China:?:1;
JunQin;China:?:1;
Jun-Qing;China:?:1;
Jun Qing;China:?:1;
JunQing;China:?:1;
Jun-Qiu;China:?:1;
Jun Qiu;China:?:1;
JunQiu;China:?:1;
Jun-Quan;China:?:1;
Jun Quan;China:?:1;
JunQuan;China:?:1;
Jun-Ren;China:?:1;
Jun Ren;China:?:1;
JunRen;China:?:1;
Jun-Rong;China:?:1;
Jun Rong;China:?:1;
JunRong;China:?:1;
Jun-Rui;China:?:1;
Jun Rui;China:?:1;
JunRui;China:?:1;
Jun-Sen;China:?:1;
Jun Sen;China:?:1;
JunSen;China:?:1;
Jun-Sheng;China:?:1;
Jun Sheng;China:?:1;
JunSheng;China:?:1;
Jun-Sik;Korea:M:3;
Jun Sik;Korea:M:3;
JunSik;Korea:M:3;
Jun-Tao;China:?:2;
Jun Tao;China:?:2;
JunTao;China:?:2;
Jun-Tian;China:?:1;
Jun Tian;China:?:1;
JunTian;China:?:1;
Jun-Ting;China:?:1;
Jun Ting;China:?:1;
JunTing;China:?:1;
Jun-Wei;China:?:3;
Jun Wei;China:?:3;
JunWei;China:?:3;
Jun-Wen;China:?:1;
Jun Wen;China:?:1;
JunWen;China:?:1;
Jun-Wu;China:?:1;
Jun Wu;China:?:1;
JunWu;China:?:1;
Jun-Xi;China:?:1;
Jun Xi;China:?:1;
JunXi;China:?:1;
Jun-Xia;China:?:2;
Jun Xia;China:?:2;
JunXia;China:?:2;
Jun-Xian;China:?:1;
Jun Xian;China:?:1;
JunXian;China:?:1;
Jun-Xiang;China:?:1;
Jun Xiang;China:?:1;
JunXiang;China:?:1;
Jun-Xin;China:?:1;
Jun Xin;China:?:1;
JunXin;China:?:1;
Jun-Xing;China:?:1;
Jun Xing;China:?:1;
JunXing;China:?:1;
Junya;Japan:M:4;
Jun-Yan;China:?:1;
Jun Yan;China:?:1;
JunYan;China:?:1;
Jun-Yang;China:?:1;
Jun Yang;China:?:1;
JunYang;China:?:1;
Jun-Yao;China:?:1;
Jun Yao;China:?:1;
JunYao;China:?:1;
Jun-Ye;China:?:1;
Jun Ye;China:?:1;
JunYe;China:?:1;
Jun-Yi;China:?:2;
Jun Yi;China:?:2;
JunYi;China:?:2;
Jun-Ying;China:?:3;
Jun Ying;China:?:3;
JunYing;China:?:3;
Jun-Yong;China:?:1;
Jun Yong;China:?:1;
JunYong;China:?:1;
Jun-Yu;China:?:1;
Jun Yu;China:?:1;
JunYu;China:?:1;
Jun-Yuan;China:?:1;
Jun Yuan;China:?:1;
JunYuan;China:?:1;
Jun-Yue;China:?:1;
Jun Yue;China:?:1;
JunYue;China:?:1;
Jun-Zhi;China:?:1;
Jun Zhi;China:?:1;
JunZhi;China:?:1;
Jun-Zhong;China:?:1;
Jun Zhong;China:?:1;
JunZhong;China:?:1;
Juozapa;Lithuania:F:1;
Juozapas;Lithuania:M:6;
Juozas;Lithuania:M:10;
Ju-Ping;China:?:1;
Ju Ping;China:?:1;
JuPing;China:?:1;
Jupp;Germany:M:1;
Jur;the Netherlands:M:2;
Jura;Croatia:M:1;
Jūra;Lithuania:F:3;
Juraj;Slovakia:M:9,Croatia:M:6;
Juras;Lithuania:M:1;
Jūratė;Lithuania:F:7;
Jürdine;East Frisia:F:1;
Jure;Bosnia and Herzegovina:M:4,Croatia:M:7,Slovenia:M:6;
Jurek;Poland:M:2,Czech Republic:M:1;
Jürendine;East Frisia:F:2;
Jurg;the Netherlands:M:1;
Jürg;Swiss:M:7;
Jurga;Lithuania:F:2;
Jurgen;Belgium:M:5,the Netherlands:M:5;
Jürgen;Luxembourg:M:3,East Frisia:M:8,Germany:M:9,Austria:M:6,Swiss:M:4;
Jurgis;Lithuania:M:7;
Jurģis;Latvia:M:5;
Jurgita;Lithuania:F:5;
Juri;Japan:F:1,Estonia:M:4,Bulgaria:M:5,Russia:M:9,Belarus:M:9,Ukraine:M:9,Armenia:M:2,Azerbaijan:M:3,Kazakhstan:M:5,Kyrgyzstan:M:5,Tajikistan:M:5,Turkmenistan:M:5,Uzbekistan:M:5;
Jüri;Estonia:M:8;
Juriaan;the Netherlands:M:1;
Jurian;the Netherlands:M:1;
Jurica;Croatia:M:5;
Jurij;Lithuania:M:1,Bulgaria:M:3,Slovenia:M:6,Russia:M:7,Belarus:M:2,Ukraine:M:8,Azerbaijan:M:2,Kazakhstan:M:5,Kyrgyzstan:M:5,Tajikistan:M:5,Turkmenistan:M:5,Uzbekistan:M:5;
Jurijs;Latvia:M:6;
Jurijus;Lithuania:M:4;
Jurina;East Frisia:F:1,Lithuania:F:1;
Jürina;East Frisia:F:1;
Jurine;East Frisia:F:1;
Jürine;East Frisia:F:1;
Jurino;East Frisia:M:1;
Jürino;East Frisia:M:1;
Jurinus;East Frisia:M:1;
Jürinus;East Frisia:M:1;
Juris;Estonia:M:1,Latvia:M:9;
Juriy;Belarus:M:3,Ukraine:M:6;
Jurjan;the Netherlands:M:1;
Jurjen;the Netherlands:M:3;
Jurke;East Frisia:F:1;
Jürn;East Frisia:M:2;
Juro;Croatia:M:5;
Jurre;the Netherlands:?M:1;
Jürren;East Frisia:M:2;
Jurriaan;the Netherlands:M:1;
Jurrian;the Netherlands:M:1;
Jurrien;the Netherlands:M:1;
Jurriën;the Netherlands:M:1;
Jurrina;the Netherlands:F:1;
Jürrine;East Frisia:F:1;
Jurrit;the Netherlands:M:1;
Juryj;Belarus:M:3;
Juso;Bosnia and Herzegovina:M:4;
Jusra;Arabia/Persia:F:5;
Jussef;Arabia/Persia:M:1;
Jussi;Finland:M:7;
Jussuf;Arabia/Persia:M:1;
Just;the Netherlands:M:1,Germany:M:1,Austria:M:1,Norway:M:1;
Justa;Spain:F:4;
Justas;Lithuania:M:1;
Justen;U.S.A.:M:1;
Justi;U.S.A.:F:1;
Justice;U.S.A.:?:1;
Justin;Great Britain:M:4,Ireland:M:4,U.S.A.:M:6,Malta:M:1,France:M:2,Belgium:M:2,Luxembourg:M:3,the Netherlands:M:2,Austria:M:1,Romania:M:2;
Justina;U.S.A.:F:1,Portugal:F:2,Spain:F:3,Belgium:F:2,Austria:F:1,Swiss:F:1,Lithuania:F:4,Romania:F:1,Croatia:F:1,Serbia:F:2,Slovenia:F:4;
Justinas;Lithuania:M:6;
Justine;Great Britain:F:3,U.S.A.:F:2,France:F:4,Belgium:F:4,Luxembourg:F:3,Austria:F:3,Swiss:F:1;
Justinian;Romania:M:1;
Justiniana;Spain:F:1;
Justinien;France:M:1;
Justino;Portugal:M:3,Spain:M:3;
Justo;Spain:M:5;
Juston;U.S.A.:M:1;
Justus;the Netherlands:M:1,East Frisia:M:2,Germany:M:1,Austria:M:1,Swiss:M:1;
Justyn;U.S.A.:M:1,Poland:M:1;
Justyna;Poland:F:6;
Justyne;Malta:F:1;
Jusuf;Bosnia and Herzegovina:M:6,Kosovo:M:4,Macedonia:M:2,Montenegro:M:3,Albania:M:3;
Jusup;Kazakhstan:M:1,Kyrgyzstan:M:1,Tajikistan:M:1,Turkmenistan:M:1,Uzbekistan:M:1;
Jusztina;Hungary:F:2;
Juta;Estonia:F:5,Latvia:F:3;
Jutka;Hungary:F:1;
Jutta;East Frisia:F:7,Germany:F:7,Austria:F:5,Swiss:F:3,Denmark:F:3,Finland:F:2;
Juul;Belgium:F:1,the Netherlands:F:3,Denmark:F:6;
Juuli;Estonia:F:1;
Juulia;Finland:F:1;
Juuljus;Estonia:M:1;
Juuso;Finland:M:3;
Juvelina;Portugal:F:1;
Juvenal;Portugal:M:2,Spain:M:1;
Juvencijus;Lithuania:M:1;
Juwan;U.S.A.:M:1;
Ju-Xiu;China:?:1;
Ju Xiu;China:?:1;
